0.473404 0.367295 -0.159155
0.240554 0.369614 0.321288
0.836444 0.26425 -0.327318
0.336681 0.116134 -0.355984
-0.329619 0.139687 -0.103711
-0.274204 0.863613 0.407911
0.0660118 0.22115 -0.269577
-0.576259 0.640839 -0.246737
-0.580379 0.688819 -0.0406306
0.795478 -0.388616 -0.132468
0.501476 0.816096 -0.2713
0.315174 -0.126505 0.927164
-0.772074 -0.14502 -0.0328403
0.47003 -0.65106 -0.526223
-0.484069 0.766505 -0.253255
-0.0503884 0.480398 -0.0907651
0.474991 -0.170801 0.0110276
0.64455 0.36379 -0.486955
-0.587643 0.557582 0.237102
-0.0322675 0.475664 0.252755
-0.533363 0.0402484 0.492358
0.843845 -0.173729 0.286202
-0.303801 -0.0677072 -0.244312
-0.572044 -0.5857 0.184779
-0.417832 0.219317 -0.660485
0.262361 -0.746979 -0.382925
0.264883 0.621751 -0.306888
-0.427846 0.760183 -0.325963
-0.226288 -0.222168 -0.569663
0.152848 -0.16877 -0.375876
0.0666754 -0.412792 -0.0267538
-0.262475 -0.321945 -0.905068
0.596099 0.329301 0.555246
0.0794436 0.337145 0.251
-0.587542 -0.247017 0.120631
0.658641 0.00851075 -0.249583
0.891446 0.102051 0.346522
0.192035 -0.0551817 -0.437065
-0.379721 0.597514 -0.532698
-0.428419 0.260583 0.0507568
0.369568 0.462734 -0.000444194
0.0424263 -0.722949 0.0903006
0.221135 0.242396 0.0587484
0.42371 -0.16064 0.218371
0.714317 -0.294544 0.408176
-0.669426 0.171248 0.153123
-0.530682 -0.72697 0.297889
-0.765477 -0.21029 -0.0932893
-0.606929 -0.603144 -0.486633
-0.629819 0.282559 -0.652431
-0.353011 0.451845 0.522393
0.617221 0.275299 -0.504231
0.282175 -0.874722 0.0200019
0.258476 0.331438 -0.666944
0.771542 -0.17182 -0.433761
-0.198769 0.0184341 -0.28669
0.336665 -0.363329 -0.14926
-0.696826 -0.389414 0.118775
-0.330027 0.460703 0.228291
-0.36792 -0.565611 -0.710719
-0.0996949 0.136581 -0.0971338
0.803825 -0.106083 0.566852
-0.0750319 0.216617 0.48479
-0.284029 -0.805569 -0.108478
-0.759926 -0.101736 0.591241
0.18819 0.222426 -0.691524
-0.0752038 0.204816 0.577017
0.765309 0.0139488 -0.390514
0.323982 0.0777423 0.361407
-0.402197 -0.263217 0.166347
-0.0712685 0.967621 0.11884
0.804897 -0.0124708 -0.112277
0.781028 0.218828 -0.382004
-0.390809 -0.0747648 -0.836551
0.391007 -0.15351 -0.364861
-0.405833 -0.780536 -0.305278
0.320118 -0.404758 -0.691458
-0.355956 0.0872409 0.148364
-0.0801673 -0.877954 -0.244766
0.0552892 0.848844 -0.212911
-0.535653 -0.235229 0.194364
0.205998 0.0199901 -0.248967
0.398109 0.245977 0.326073
0.494955 0.444984 0.281824
-0.0480585 0.524678 -0.241105
0.305205 0.213844 -0.773479
-0.16158 0.0490378 0.207399
0.505077 -0.0226186 -0.0963177
-0.0559832 -0.819067 -0.172237
0.20757 -0.681791 0.0588529
0.675116 -0.315174 -0.149277
-0.211663 0.347346 0.0849988
-0.612427 0.456727 -0.1111
0.37663 -0.0654789 -0.487007
0.189401 -0.829469 0.208261
0.510262 -0.786166 -0.0746486
0.44482 0.598939 -0.604683
-0.365591 0.880315 -0.148205
-0.147069 -0.138087 -0.182067
0.593183 0.0438491 -0.533384
0.0267871 -0.456352 -0.720442
0.818047 0.407314 -0.184172
0.344202 0.470624 0.0781704
0.656292 0.108844 -0.217415
0.0207298 -0.00654156 0.754837
-0.0437533 0.0227142 -0.00234353
0.790595 -0.199696 0.225702
0.519835 -0.136914 0.324598
0.167926 -0.247994 0.679465
-0.637698 0.277728 0.527386
0.356754 -0.404281 0.272673
0.200114 -0.279606 -0.442434
-0.84702 0.0943315 0.119177
0.146316 0.137413 0.926332
0.440165 0.311761 0.542912
-0.788591 0.450875 0.069879
-0.272435 0.133036 0.509945
-0.677975 0.64256 0.0475582
-0.129484 -0.650934 -0.405467
-0.536746 0.205601 -0.703238
0.398258 0.537349 -0.502953
-0.568169 0.51613 -0.308578
0.0928324 -0.219608 0.76952
-0.656023 0.37583 -0.14163
-0.0487747 -0.69853 -0.432418
-0.693422 -0.61657 -0.19334
0.375545 0.565155 0.289517
0.684534 -0.686497 0.199947
0.214299 0.656874 0.419041
0.154596 0.577256 -0.198005
-0.906446 0.280758 -0.0703108
0.0369572 0.492652 0.683958
0.0644078 0.128233 -0.402255
-0.0571048 0.587121 -0.0193466
-0.204953 0.0543328 0.746597
0.754961 0.376829 0.0347497
0.075802 0.736584 -0.208581
-0.792251 0.336255 0.0940644
-0.487514 0.139013 -0.780319
0.228618 -0.758956 0.606843
-0.542169 0.693308 0.220596
-0.5626 -0.432784 -0.613536
0.254611 0.793653 -0.0727404
0.724043 0.126977 0.0569127
0.40459 -0.684816 0.00469086
0.348719 0.082017 0.729328
0.267287 -0.626834 -0.42675
0.312681 0.000448583 -0.918769
-0.0403813 -0.231192 0.288809
0.23189 0.0676924 0.200584
0.236882 -0.575902 -0.775041
0.17219 0.94719 0.171432
0.131792 0.0375819 -0.468393
-0.545848 0.0571607 0.0423441
0.456694 0.428214 -0.309165
0.817622 -0.0941215 -0.528065
-0.512798 0.117154 -0.382999
-0.782159 -0.360965 -0.054486
0.251711 -0.310982 0.696336
0.0783813 -0.768921 0.278122
-0.523097 0.227363 -0.469697
0.440485 0.46583 -0.246424
0.778054 -0.13701 0.463571
-0.279433 -0.611795 -0.39045
0.588779 -0.805011 0.0590166
-0.111412 -0.0837177 0.257119
-0.112681 0.888395 0.235697
0.412284 -0.870793 -0.0365172
0.0157695 -0.0944052 0.763671
-0.0506907 -0.612745 0.19649
-0.614228 -0.611481 0.458413
-0.152621 -0.242815 -0.281501
0.260365 0.427754 -0.162014
0.422357 -0.439765 0.0178585
-0.334784 0.550109 -0.337093
0.056767 -0.557474 -0.611088
-0.19727 -0.0606105 0.550982
-0.547831 0.708071 -0.251662
-0.773106 -0.205753 -0.332899
-0.40161 -0.816163 -0.340926
0.830809 -0.183133 0.171794
0.0740188 0.150142 0.705776
-0.885563 -0.147427 0.273381
0.59676 -0.376305 0.225494
0.68822 -0.052802 0.398805
-0.196333 0.236696 0.593192
-0.413121 0.16313 0.234372
0.534814 0.785566 0.242798
-0.547098 -0.55862 -0.149202
0.13559 0.119426 0.973747
-0.626149 -0.28684 -0.614346
0.471181 0.500566 0.722312
0.294603 -0.335146 0.617306
-0.187885 -0.535551 -0.244382
-0.309445 -0.784971 -0.134547
-0.58492 0.499223 0.40589
-0.63205 0.161322 -0.709124
0.294798 -0.421645 -0.125204
0.485378 -0.531141 0.355093
0.128036 -0.0411859 -0.592223
-0.601476 -0.513861 0.0522622
-0.147275 0.0131465 -0.324825
-0.362263 0.803242 0.28204
-0.39792 0.288618 0.595664
-0.121901 -0.569461 0.416008
-0.349537 -0.219098 0.682459
0.241534 0.0251396 -0.787575
-0.456888 0.0266556 0.84891
0.564396 0.741719 0.057936
-0.895818 0.184053 -0.284973
-0.44355 -0.0451247 -0.771412
0.227905 -0.572626 0.397657
-0.109634 0.066646 0.253117
0.713736 -0.21653 0.191087
-0.214818 0.619168 -0.0562413
0.698879 -0.576838 -0.41404
-0.87866 -0.0705104 -0.0758299
-0.130251 0.77678 -0.22618
-0.331017 -0.262747 0.75553
0.281957 0.0339846 -0.427127
0.284902 -0.445092 0.651351
-0.545894 -0.427748 0.216823
-0.67195 -0.20368 0.620622
-0.282072 -0.0706613 -0.282669
0.23443 0.619348 0.387417
0.216767 0.411234 0.016487
-0.190102 0.706652 -0.115316
0.565103 0.588746 -0.391116
-0.0338695 -0.512395 0.480421
0.540697 -0.453606 0.619269
-0.0328691 -0.717125 0.64938
-0.0758582 -0.1311 0.409233
-0.200929 -0.148758 0.838539
0.695615 -0.183359 0.27635
0.229608 -0.336981 -0.748745
0.339924 -0.112541 -0.384993
0.745262 0.0878849 -0.134783
0.149827 0.433839 0.565823
-0.277992 0.0984359 0.372834
-0.405968 0.329427 0.411655
0.222917 -0.366735 -0.868882
0.235451 -0.568531 -0.777304
0.665797 0.126827 0.443432
-0.232248 0.637245 -0.33707
0.888557 0.102229 0.0415313
-0.157826 0.270935 0.284993
0.77052 -0.293044 0.174484
0.121852 -0.727803 -0.522473
0.100335 -0.309935 0.690129
0.493073 0.174571 -0.380254
-0.444677 0.748669 0.36807
-0.380073 0.304384 0.0828827
0.1246 0.210392 -0.31759
0.439931 0.180152 -0.139157
0.0174881 -0.410292 -0.908542
0.0921431 0.390389 -0.57412
0.913482 -0.0665763 0.107423
-0.373342 0.617309 0.448961
0.0422967 0.408376 -0.335687
0.379377 0.710851 -0.431837
0.252775 0.139347 -0.515629
0.381171 0.209664 -0.40294
0.352411 0.734888 0.223955
0.636568 -0.0813795 0.222742
0.16265 0.313436 -0.455884
0.393133 0.408373 -0.625282
0.867048 -0.166147 -0.152922
0.741288 -0.339477 -0.366249
-0.12325 -0.207601 -0.0421697
-0.640041 0.0116379 0.582702
-0.48666 0.73041 -0.136445
0.857762 -0.115337 -0.0902098
-0.483737 0.304597 -0.0859596
0.216776 -0.537059 0.282632
0.0127879 -0.172954 -0.347223
-0.51557 0.118803 0.796085
0.0964401 -0.831389 -0.279836
0.313354 -0.169068 0.438312
0.554823 0.349716 -0.180048
-0.706224 0.214106 0.0733409
-0.775174 0.438232 0.24677
0.807515 0.0763096 -0.00372563
0.421153 0.177612 0.62208
0.693807 -0.479067 -0.431764
-0.392076 -0.00294091 0.532193
-0.579725 0.0571032 0.00781881
-0.124849 0.730665 0.0367549
-0.731725 0.382081 -0.115516
0.330053 -0.536915 -0.525888
0.0176483 -0.11375 -0.508276
0.169044 0.188858 0.550467
0.424314 0.719021 0.46878
-0.234197 0.0480078 -0.527635
0.773654 0.193169 0.0827044
0.0162156 -0.115087 0.927554
-0.618921 0.0955959 0.345599
0.283201 -0.180229 0.452257
0.170001 0.411538 -0.0360485
-0.311776 -0.690267 -0.266725
0.0831985 0.770143 0.524083
0.1669 -0.416769 -0.736697
-0.372384 0.0798006 0.410371
-0.0344687 0.0592605 -0.0913029
-0.0868321 -0.450038 0.206316
0.412275 0.385449 0.112987
0.625027 -0.0410565 0.301011
-0.567172 -0.136571 0.666254
-0.72155 -0.393565 0.41723
-0.0231412 0.436011 0.0690615
-0.511853 0.738106 0.334575
0.0704041 -0.526168 0.814556
-0.37753 0.00578951 -0.0904796
-0.502198 -0.484734 -0.214979
0.690036 -0.433693 0.462986
0.0937829 -0.302623 0.667982
-0.781649 0.294889 -0.0613632
0.402728 -0.354688 -0.380328
-0.569743 -0.0411496 0.781987
-0.580782 -0.421372 0.681455
-0.245726 0.597569 0.399572
0.516577 0.245658 0.730875
-0.594474 -0.216107 0.154838
0.305 -0.138627 -0.669632
-0.476988 0.0777906 -0.0673872
-0.189652 -0.543223 0.689569
0.28531 -0.923609 0.058081
0.426603 0.373292 0.604738
0.867324 0.1333 0.124208
0.0260759 -0.271332 -0.454394
-0.48811 -0.0821755 -0.790511
-0.00111366 0.158212 0.304071
0.241084 0.479885 0.0231339
0.272112 -0.30414 0.074916
0.565556 0.54394 -0.48061
0.367878 0.238982 -0.674665
-0.688998 -0.538947 0.223518
-0.580985 -0.00983115 0.491506
-0.510868 0.38093 0.129702
0.51118 -0.105103 -0.0341608
-0.30097 0.22394 -0.169033
0.771514 -0.136145 -0.172988
-0.141764 -0.250422 -0.518011
0.25964 0.833038 0.130331
-0.588292 0.0929955 0.747957
0.151304 0.149637 -0.0601168
0.118028 0.662207 -0.31081
0.486917 -0.172742 -0.74226
-0.303656 -0.723053 0.211885
0.503792 -0.407739 0.610651
0.541622 0.182284 0.297977
-0.253878 -0.0442219 -0.394959
-0.130421 -0.631755 0.482631
0.28309 0.376381 -0.328121
0.309277 0.0623066 0.715076
0.186302 -0.109363 -0.618019
-0.319845 0.626918 -0.431127
0.354168 0.3988 -0.396267
0.389345 -0.00608602 -0.43436
-0.229493 0.841184 0.46114
0.21846 -0.389749 -0.683224
0.319454 0.770687 0.37239
-0.0934144 0.190029 -0.409219
0.65868 -0.643743 0.10963
0.254348 -0.114304 0.310145
0.668683 0.164604 0.610464
0.819729 0.241855 0.3002
0.0744999 0.575323 0.392887
0.351419 -0.257452 -0.8167
-0.273474 0.154146 0.684518
-0.104433 0.540458 -0.663931
0.517623 0.265666 -0.117647
-0.154571 0.478874 0.428097
0.181135 0.437023 0.100834
-0.542781 -0.118685 -0.057598
-0.352371 -0.232499 0.297737
0.631472 0.24566 -0.219088
-0.0525989 -0.431026 -0.768835
-0.62396 -0.418439 -0.102707
-0.51566 0.0159 0.182586
-0.794269 0.42502 -0.339818
-0.50885 -0.474629 0.60998
-0.188245 0.204133 0.545357
-0.0868862 -0.454547 0.212736
0.814994 -0.195629 0.48635
-0.0382041 0.417088 0.367857
0.122651 -0.188566 -0.728794
0.18402 -0.684924 0.386597
0.134665 -0.546709 0.364024
0.594995 0.325015 0.125192
0.242629 -0.448631 -0.314218
-0.142063 -0.0987419 0.918979
-0.813103 -0.565475 -0.000532382
0.331155 0.279866 0.445237
0.522903 0.418429 -0.38379
0.395693 0.252314 -0.620602
0.013086 -0.161744 -0.170253
-0.433831 0.511348 0.014352
-0.433827 0.525033 0.509018
0.341605 0.33581 0.571304
0.790499 0.153105 -0.258157
0.530252 0.476617 -0.1105
0.661312 0.459709 0.588046
-0.435304 0.233129 0.420423
0.0681359 0.339154 0.736277
-0.467452 -0.303481 -0.82051
-0.354899 -0.757901 0.239519
0.0473337 0.120361 0.540141
0.0547166 0.574739 0.0524855
0.365938 0.40063 -0.538242
0.0840135 -0.615786 -0.715819
0.680444 0.504472 0.346445
-0.629367 -0.465147 -0.329439
0.242776 -0.536356 0.118777
0.412076 0.454253 -0.609224
0.827892 -0.405084 0.00393234
-0.262974 -0.352656 0.157662
-0.279756 0.0937951 -0.173748
0.593664 -0.162592 0.434905
0.784719 0.22213 -0.542765
0.650829 0.590041 -0.340702
-0.307238 -0.160445 -0.846737
0.132027 -0.137398 -0.519767
0.625806 0.238078 0.536118
0.471367 0.553613 0.568553
-0.787052 0.121529 0.0270043
0.263759 0.664233 0.210274
0.554924 -0.211076 0.545116
-0.052111 0.611868 -0.580278
0.309977 -0.0591222 0.659874
-0.549745 -0.159354 0.372505
0.298766 0.191056 -0.521368
0.825187 0.0386657 -0.518013
0.862974 -0.287264 0.327083
-0.712318 -0.0265407 0.343412
-0.0213391 0.651753 -0.65035
-0.591786 -0.0797702 0.485113
-0.195311 -0.585977 -0.0839086
0.234606 -0.444402 0.473859
0.403487 0.81176 -0.147726
-0.322905 -0.700599 -0.425914
0.779093 -0.179905 -0.0349241
0.0449341 -0.895028 0.379585
-0.170731 0.102653 -0.238974
-0.0690106 -0.818767 0.0391893
0.340168 -0.422164 -0.253238
0.0560348 -0.282665 -0.237735
-0.156217 -0.291553 -0.41369
0.388778 0.0321835 0.47123
0.432887 -0.227102 0.226998
-0.530032 0.287599 -0.777317
0.426655 -0.167071 0.634458
0.0242504 -0.589958 -0.0481969
-0.347676 -0.111261 -0.312089
0.21167 0.602006 -0.439184
0.76499 -0.0693572 -0.0610784
0.219028 -0.586685 -0.749153
-0.831412 0.279623 0.018354
0.635387 -0.633529 0.282605
-0.0881889 -0.127461 -0.524759
0.352195 0.544025 0.689237
-0.226441 -0.0939057 0.37951
0.497435 -0.338426 0.188024
0.366508 -0.614656 0.385469
-0.0302939 0.310574 -0.0475651
0.668928 -0.362894 -0.193963
-0.924249 0.224816 0.106422
0.829729 0.521494 0.139049
0.198523 -0.716478 -0.630645
0.600772 -0.359165 0.0753448
-0.344338 0.200888 0.551532
0.211733 -0.399709 -0.486401
-0.53035 0.0527836 -0.540911
0.523885 0.0996032 0.247662
0.56233 -0.736179 0.0854978
-0.722554 0.293444 0.308331
-0.0099666 -0.231101 -0.97156
-0.0920427 0.118376 -0.971115
-0.745557 -0.0279073 -0.264832
-0.125554 -0.436963 0.109865
-0.0425564 0.092194 -0.905269
-0.319716 -0.228209 0.506618
-0.332205 0.467693 0.334513
0.356785 0.0985561 -0.839128
-0.128043 -0.598444 -0.366385
-0.219711 -0.521355 0.578566
0.591348 -0.630377 -0.408399
-0.749228 -0.569015 0.32244
-0.13507 -0.643214 0.22729
0.970362 -0.16354 0.0918882
-0.577537 -0.128138 0.681011
0.270621 0.689565 0.281672
0.429719 -0.569888 0.0609762
0.445022 -0.484494 0.576523
-0.115587 0.696647 -0.529087
-0.243774 -0.569059 -0.634893
-0.100225 0.605909 0.686488
0.251281 -0.715607 -0.00298784
-0.616754 0.443351 -0.63864
-0.102397 -0.0475003 0.589451
-0.600281 -0.103672 0.561678
-0.827845 -0.282427 0.264163
-0.0556148 0.608115 0.64282
-0.763968 -0.0285577 0.618747
-0.284235 -0.258106 -0.607026
0.623435 -0.653612 0.264227
0.891943 0.207668 -0.132555
0.23623 -0.402648 -0.29454
0.724377 -0.173248 -0.426905
0.707431 0.248579 -0.173939
0.150516 0.888123 -0.32629
0.84227 -0.5237 -0.0750634
-0.313958 -0.382715 -0.263558
0.199794 0.249796 -0.791907
-0.617057 -0.494125 -0.258068
0.0695159 -0.0587138 -0.288212
0.0469881 -0.713107 -0.499596
-0.0125772 0.607306 -0.647226
-0.107519 0.176995 0.125429
-0.533765 0.479561 -0.000720622
0.662671 0.345319 -0.205214
0.596072 -0.523531 -0.445101
0.5588 0.208603 -0.0996806
-0.550065 0.203093 -0.585854
0.251239 0.123952 -0.0796537
-0.176432 0.336702 0.615842
-0.439001 -0.582016 0.441683
0.392375 0.357255 0.681802
0.00744213 0.762406 0.432844
-0.0977765 0.319873 0.5614
-0.217941 -0.560368 0.193507
0.470971 0.233263 -0.0176211
0.801215 -0.242091 0.0286193
0.0837613 -0.927672 -0.309106
-0.506182 -0.790769 -0.00221042
0.676237 0.53798 0.193715
0.129629 -0.455539 0.00653422
0.303399 0.0712659 -0.045645
-0.246474 -0.044155 0.283377
-0.437434 -0.526471 -0.358452
0.430323 0.785066 0.230626
0.126748 0.337775 -0.359447
-0.866647 0.368278 0.127811
-0.0596099 0.728722 -0.261777
-0.238473 0.153469 0.072719
-0.229132 -0.3287 0.882658
-0.108854 0.0416293 0.237962
-0.037251 0.33545 0.873475
0.261841 -0.439673 0.734637
-0.640146 0.695174 0.273597
-0.656861 -0.174964 0.266471
-0.305042 -0.857406 -0.131826
-0.377222 -0.200811 -0.104984
0.00447725 -0.488725 0.107942
-0.350758 0.389091 -0.146598
0.280374 -0.0561802 -0.849088
-0.0662518 -0.32645 -0.191407
-0.126488 0.201425 0.381186
-0.266929 -0.785804 0.230479
0.0386692 0.227118 -0.0856424
0.843804 0.191746 -0.141658
0.126852 -0.755394 -0.256947
-0.812157 0.0993462 0.159312
0.133438 -0.898749 0.204543
-0.570719 0.393036 -0.400987
-0.491885 0.0579296 0.653388
-0.416327 0.0438356 0.554333
0.0998454 -0.454259 -0.0212975
0.606035 0.0964563 0.217664
-0.520956 0.0895694 0.809434
-0.171798 0.0764766 0.593499
0.380651 -0.640701 0.442504
-0.485397 -0.559078 -0.301863
-0.69543 -0.0563302 0.546507
0.117614 -0.516803 0.549472
0.659545 -0.261012 -0.442542
0.229036 0.610812 -0.179002
0.511429 0.773594 0.0212819
-0.382226 0.233809 0.560062
-0.154351 -0.886366 0.131802
0.395987 -0.553374 -0.12538
-0.449275 0.70264 -0.0417049
-0.901247 0.199104 0.351818
0.12407 0.235138 -0.305475
0.509205 -0.505515 0.490336
-0.1878 -0.257855 -0.718728
0.0201488 0.764264 0.286454
-0.368855 -0.420391 -0.430052
0.770605 -0.445817 0.0489121
-0.466478 0.476425 -0.245304
-0.534402 0.0799798 0.62872
-0.229894 -0.091692 -0.528556
-0.298207 -0.659149 -0.477143
-0.442482 0.590785 0.560416
-0.353038 -0.837186 -0.312018
0.498753 -0.547882 -0.252404
0.131856 -0.424698 0.275044
0.752891 -0.0285915 0.0510516
0.28516 0.0425933 0.294098
-0.338648 -0.532757 0.612812
-0.1732 -0.905679 -0.132746
0.322916 0.0498319 -0.178066
-0.334103 0.214013 0.641058
0.634621 0.546641 -0.473443
0.349987 -0.401595 0.510121
0.62 -0.469589 -0.122366
0.315931 -0.892362 -0.295101
-0.00119453 -0.473044 0.604023
-0.606929 -0.709717 0.129417
0.729147 -0.0446336 -0.17027
-0.181608 -0.121642 -0.469796
0.839745 -0.16125 -0.24257
0.113344 0.410744 0.747542
0.817126 -0.300493 -0.118252
0.129891 -0.114239 -0.248999
0.642395 0.225379 0.0756084
0.511961 -0.425029 -0.580411
-0.0561034 -0.632414 0.363979
0.349129 0.48992 -0.68591
0.405779 -0.290249 -0.276111
-0.354604 0.0845325 0.0102755
-0.183973 0.575508 0.449901
-0.171632 -0.410596 -0.694112
0.457348 -0.474125 0.0452676
0.112913 0.420933 -0.251646
-0.329235 0.303522 -0.546689
0.34257 0.488695 0.484504
0.386202 0.557946 -0.350132
-0.118743 0.906163 0.144918
-0.0156338 0.133095 0.834882
-0.18937 0.0510517 0.385467
0.747562 0.14061 0.364845
0.0208734 0.590141 0.215127
0.452165 0.365193 -0.7541
-0.00948168 -0.545639 -0.726673
-0.0380945 -0.114209 -0.700994
0.611067 0.355268 0.544793
-0.128988 -0.720026 0.600451
0.29615 -0.793046 0.422111
-0.102842 0.721886 0.516468
-0.181839 -0.839669 0.120908
-0.0110335 -0.564594 0.373272
-0.565635 0.374868 -0.614858
0.610998 -0.609016 0.0555308
0.024959 0.916817 -0.329064
0.452923 0.00741896 -0.349162
0.158026 -0.251493 0.90609
-0.680303 -0.119835 -0.598224
-0.073487 -0.503106 0.404473
-0.0203759 0.51055 0.63465
-0.140548 0.117747 0.414617
-0.0239427 0.00556374 0.0498011
0.0949192 0.623992 -0.323281
-0.282529 -0.362123 0.161981
0.466463 0.152915 -0.63997
0.240912 0.925888 -0.121298
0.0307382 0.219635 0.66496
0.237618 -0.613533 -0.596231
-0.341902 -0.218817 -0.650493
0.175113 0.266455 0.103524
0.658926 0.292017 -0.631597
0.497406 -0.307139 -0.0114921
-0.119331 -0.0715501 -0.0909695
-0.514368 -0.391244 -0.457507
0.16504 -0.825788 0.066157
0.0541464 -0.486074 -0.745487
-0.266323 0.301967 0.846759
0.537605 0.695599 -0.444446
0.821785 -0.163698 0.0875805
0.0414682 -0.43299 -0.226872
-0.177548 0.486972 0.363315
-0.277545 0.778516 -0.0302651
0.214356 0.0675582 -0.654859
-0.32665 -0.835734 0.111822
0.222896 0.128719 -0.388502
0.819782 0.388656 -0.0242113
-0.824634 0.0537954 -0.199998
0.0603747 -0.985187 -0.0817133
-0.468059 -0.527805 -0.136176
0.459119 0.767441 -0.0881855
-0.181529 0.508739 0.239082
0.0323665 0.522645 -0.117244
0.110784 -0.313325 -0.835203
-0.315829 -0.241195 -0.508246
-0.325137 -0.467005 0.300932
0.659475 0.362246 -0.64804
-0.0069688 -0.453952 0.318054
0.0942021 -0.117971 0.677264
-0.379705 -0.335646 -0.502994
-0.236222 0.840852 0.233984
0.175184 0.262424 -0.0665562
-0.407131 -0.155857 -0.207455
0.554306 0.71987 -0.0402671
0.528457 0.267152 -0.139767
-0.549038 0.317409 0.749515
-0.107405 -0.31214 -0.600588
-0.728431 0.0400035 0.246078
-0.308679 0.808356 -0.108565
0.263928 -0.422003 -0.337235
-0.0246312 -0.198245 0.11146
0.651892 -0.308485 0.535616
-0.54036 -0.129894 -0.19395
-0.361412 -0.312475 0.24753
0.208152 0.848993 0.28672
0.773004 0.25148 -0.421714
0.162506 -0.181493 -0.00550432
-0.659639 0.129507 -0.104577
0.251423 -0.588399 -0.530148
-0.0373727 -0.571759 -0.0551617
0.715804 0.113107 0.0650447
-0.249331 -0.686568 0.314954
0.430521 -0.187672 -0.302427
0.443928 -0.396589 0.786281
-0.0625351 0.50052 -0.00529543
-0.51363 0.1384 -0.326141
-0.298582 -0.62151 -0.515132
0.436456 0.226617 0.496135
-0.285846 0.699188 -0.0149436
0.39707 -0.756308 -0.178617
-0.199972 0.224477 0.751388
-0.332782 0.148601 -0.449414
0.403783 0.21033 -0.665441
-0.625513 0.626604 -0.152802
-0.516556 -0.270106 -0.63561
0.795813 -0.353401 0.309556
-0.248367 -0.182867 -0.266452
0.307033 -0.819719 -0.305741
0.255608 -0.0211982 0.147719
-0.176657 0.191316 0.57847
0.148507 0.494108 -0.0732853
0.627342 0.0856512 0.213096
-0.395862 0.392754 0.799299
-0.253041 0.204261 -0.219312
-0.764465 -0.465675 0.309802
0.753234 -0.159087 0.35111
-0.161664 -0.188183 -0.0719979
-0.839455 0.109868 0.397804
0.415643 -0.544396 0.669002
0.478937 0.819607 0.0305045
-0.535297 0.466446 0.487228
0.220687 0.426329 0.362266
0.168992 -0.899932 -0.26065
0.132835 0.544545 0.761789
-0.344102 0.859309 0.223667
0.219453 0.557413 0.691196
0.109925 -0.187372 0.251448
-0.203801 -0.574569 -0.33636
0.366113 -0.419476 0.0530322
0.26003 0.240961 -0.385831
-0.304354 -0.820979 -0.410676
0.623146 0.669406 0.046291
-0.3481 -0.701584 0.316861
0.0670338 0.086892 -0.337238
0.660375 -0.0498659 -0.22937
0.864137 -0.206968 -0.0888575
0.190153 0.0837043 -0.910192
-0.349591 -0.425909 0.552139
-0.103734 -0.00814548 0.231289
0.820941 -0.0215356 -0.540576
0.312704 0.801386 -0.130731
0.733271 -0.0411093 0.105938
-0.26039 0.450963 -0.684851
0.439862 0.529335 0.667365
0.850464 0.210972 -0.0774507
0.615244 -0.16242 0.737344
0.913572 0.0826164 -0.331223
-0.294061 -0.369558 0.565587
